,name,rating,ingredients,flavor,price
1201,Total Rush 2.0 (375g),4.0,"Lemon Lime: L-Citrullin Malat, L-Arginin Base, Kreatinmonohydrat, Beta-Alanin, Säuerungsmittel: Citronensäure, N-Acetyl-L-Tyrosin, Taurin, L-Glycin, Calciumcarbonat, Maltodextrin, Vitamin C, Körneramaranthextrakt (Amaranthus Hypochondriacus - Oxystorm®), L-Alanyl-L-Glutamin (Sustamine®), Koffein, Ginkgoblattpulver, Aroma, Trennmittel: Siliciumdioxid, Säureregulator: Kaliumphosphate, L-Theanin, Süßungsmittel: Acesulfam-K, Natriumcyclamat, Saccharin-Natrium, Sucralose, Sonnenblumenöl, Niacin, Zinkoxid, Vitamin B12, Vitamin B6, Vitamin D, Farbstoff: E141.Orange: L-Citrullin Malat, L-Arginin Base, Kreatinmonohydrat, Beta-Alanin, Säuerungsmittel: Citronensäure, N-Acetyl-L-Tyrosin, Taurin, L-Glycin, Calciumcarbonat, Körneramaranthextrakt (Amaranthus Hypochondriacus - Oxystorm®), L-Alanyl-L-Glutamin (Sustamine®), Koffein, Ginkgoblattpulver, Aroma, Vitamin C, Trennmittel: Siliciumdioxid, Säureregulator: Kaliumphosphate, L-Theanin, Süßungsmittel: Acesulfam-K, Natriumcyclamat, Saccharin-Natrium, Sucralose, Sonnenblumenöl, Niacin, Zinkoxid, Vitamin B12, Vitamin B6, Vitamin D, Farbstoff: E160a.Cranberry: L-Citrullin Malat, L-Arginin Base, Kreatinmonohydrat, Beta-Alanin, N-Acetyl-L-Tyrosin, Taurin, L-Glycin, Maltodextrin, Calciumcarbonat, Säuerungsmittel: Citronensäure, Vitamin C, Körneramaranthextrakt (Amaranthus Hypochondriacus - Oxystorm®), L-Alanyl-L-Glutamin (Sustamine®), Koffein, Ginkgoblattpulver, Aroma, Trennmittel: Siliciumdioxid, Säureregulator: Kaliumphosphate, L-Theanin, Süßungsmittel: Acesulfam-K, Natriumcyclamat, Saccharin-Natrium, Sucralose, Sonnenblumenöl, Niacin, Zinkoxid, Vitamin B12, Vitamin B6, Vitamin D, Farbstoffe: E122, E131.Cola: L-Citrullin Malat, L-Arginin Base, Kreatinmonohydrat, Beta-Alanin, N-Acetyl-L-Tyrosin, Taurin, L-Glycin, Säuerungsmittel: Citronensäure, Calciumcarbonat, Körneramaranthextrakt (Amaranthus Hypochondriacus - Oxystorm®), L-Alanyl-L-Glutamin (Sustamine®), Koffein, Ginkgoblattpulver, Aroma, Vitamin C, Trennmittel: Siliciumdioxid, Säureregulator: Kaliumphosphate, L-Theanin, Maltodextrin, Süßungsmittel: Acesulfam-K, Natriumcyclamat, Saccharin-Natrium, Sucralose, Sonnenblumenöl, Niacin, Zinkoxid, Vitamin B12, Vitamin B6, Vitamin D, Farbstoff: E150c.",Option wählen…,"26,99 €"
1202,100% Pure Whey (1000g),4.0,"Banane: Molkenproteine (Konzentrat, Isolat) Füllmittel für Cremigkeit [teilweise hydriertes Kokosfett, Magermilchpulver, Emulgator (E471, E472a), Glukosesirup, Saccharose, Milchprotein, Stabilisator (Kaliumphosphat),Trennmittel(Calciumphosphat)], L-Glutamin, Aromen, Verdickungsmittel (Cellulosegummi), L-Arginin, Säuerungsmittel (Zitronensäure), L-Leucin, Speisesalz, Süßungsmittel (Sucralose), L-Isoleucin, L-Valin, Farbstoffe (Tartrazin)*.*Es kann die Aktivität und Aufmerksamkeit bei Kindern beeinträchtigen.Bourbon Vanilla: Molkenproteine (Konzentrat, Isolat), L-Glutamin, Aroma, Verdickungsmittel (Cellulosegummi), Füllmittel für Cremigkeit [teilweise hydriertes Kokosfett, Magermilchpulver, Emulgator (E471, E472a), Glukosesirup, Saccharose, Milchweiß, Stabilisator (Kaliumphosphat),Trennmittel(Calciumphosphat)], L-Arginin, L-Leucin, Kochsalz, L-Isoleucin, L-Valin, Süßstoff (Sucralose), Farbstoff (Tartrazin)*.*Es kann die Aktivität und Aufmerksamkeit bei Kindern beeinträchtigen.Caramel Cappuccino: Instant-Molkenproteine 87% {Molkenproteinkonzentrat [Emulgator: Lecithine], Molkenproteinisolat [Emulgator: Lecithine (Soja)]},L-Glutamin 4,7%, fettarmes Kakaopulver, Aromen, L-Arginin, Instantkaffee 1%, Verdickungsmittel (Cellulosegummi), Speisesalz, L-Leucin 0,2%, Süßungsmittel (Sucralose), L-Isoleucin 0,1%, L-Valin 0,1%, Bromelain-Pulver 0,04%.Chocolate: Instant-Molkenproteine 84% {Molkenproteinkonzentrat [Emulgator: Lecithine], Molkenproteinisolat [Emulgator: Lecithine (Soja)]}, fettarmes Kakaopulver, LGlutamin 4,6%, Aromen, Verdickungsmittel (Cellulosegummi), L-Arginin, Speisesalz, L-Leucin 0,2%, Süßungsmittel (Sucralose), L-Isoleucin 0,1%, L-Valin 0,1%, Bromelain-Pulver 0,04%.Chocolate Peanut Butter: Molkenproteine 87% {Molkenproteinkonzentrat, Molkenproteinisolat [Molkenproteinisolat, Emulgator: Lecithine (Soja)]}, L-Glutamin 2.8%, Aromen, fettarmes Kakaopulver, Farbstoff (Ammoniak-Zuckerkulör), Kokosfett-Zubereitung [teilweise gehärtetes Kokosfett, Magermilchpulver, Emulgatoren (E471, E472a), Glukosesirup, Saccharose, milcheiweiß, Stabilisator (Kaliumphosphate), Trennmittel (Calciumphosphate)], L-Arginin, Speisesalz, Verdickungsmittel (Cellulosegummi), L-Leucin 0.2%, Emulgator: Lecithine (Soja), Süßungsmittel (Sucralose), L-Isoleucin 0.1%, L-Valin 0.1%.Cinnamon Roll: Molkenproteine 89% {Molkenproteinkonzentrat, Molkenproteinisolat [Molkenproteinisolat, Emulgator: Lecithine (Soja)]}, L-Glutamin 2.9%, Zimt 2%, Aromen, Kokosfett-Zubereitung [teilweise hydriertes Kokosfett, Magermilchpulver, Emulgatoren (E471, E472a), Glukosesirup, Saccharose, Milcheiweiß, Stabilisator (Kaliumphosphate),Trennmittel (Calciumphosphate)], L-Arginin, Verdickungsmittel (Cellulosegummi), Emulgator: Lecithine (Soja), Speisesalz, L-Leucin 0.2%, Süßungsmittel (Sucralose), L-Isoleucin 0.1%, L-Valin 0.1%, Farbstoff (Tartrazin*).* Tartrazin, Allurarot AC: kann die Aktivitat und Aufmerksamkeit bei Kindern beeintrachtigen.Cookies & Cream: Instant-Molkenproteine 90% {Molkenproteinkonzentrat  [Emulgator: Lecithine], Molkenproteinisolat [Emulgator: Lecithine (Soja)]}, L-Glutamin 2,9%, Aromen, Schokoladenpulver [Kakaomasse, Kakaobutter, fettarmes Kakaopulver, Emulgator: Lecithine (Soja), Aroma], L-Arginin, Verdickungsmittel (Cellulosegummi), Zimt, Speisesalz, L-Leucin 0,2%, L-Isoleucin 0,1%, L-Valin 0,1%, Süßungsmittel (Sucralose), Bromelain-Pulver 0,04%.Hazelnut: Molkenproteine (Konzentrat, Isolat), fettarmes Kakaopulver, L-Glutamine, Verdickungsmittel (Cellulosegummi), Aromen, L-Arginin, Füllmittel für Cremigkeit [teilweis hydriertes Kokosfett, Magermilchpulver, Emulgatoren (E471, E472a), Glukosesirup, Saccharose, Milchprotein, Stabilisator (Kaliumphosphaten), Trennmittel (Calciumphosphate)], Speisesalz, Emulgator: Lecithine (Soja), L-Leucin, L-Isoleucin, L-Valin, Süßungsmittel (Sucralose).Sour Cherry Yoghurt: Molkenproteine 89% (Konzentrat, Isolat), Füllmittel für Cremigkeit [teilweise hydriertes Kokosfett, Magermilchpulver, Emulgator (E471, E472a), Glukosesirup, Saccharose, Milchprotein, Stabilisator (Kaliumphosphat),Trennmittel(Calciumphosphat)],L-Glutamin 2,9%, Aromen, Verdickungsmittel (Cellulosegummi), Säuerungsmittel (Zitronensäure), L-Arginin, Emulgator: Lecithin (Soja), Speisesalz, L-Leucin 0,2%, Süßungsmittel (Sucralose), L-Isoleucin 0,1%, L-Valin 0,1%, Farbstoffe (Allurarot AC*, Indigotin).*Es kann die Aktivität und Aufmerksamkeit bei Kindern beeinträchtigen.Rice Pudding: Molkenproteine 90% {Molkenproteinkonzentrat, Molkenproteinisolat [Molkenproteinisolat, Emulgator: Lecithine (Soja)]}, L-Glutamin 2.9%, Verdickungsmittel (Cellulosegummi), Aromen, Kokosfett-Zubereitung [teilweise gehärtetes Kokosfett, Magermilchpulver, Emulgatoren (E471, E472a), Glukosesirup, Saccharose, Milcheiweis, Stabilisator (Kaliumphosphate), Trennmittel (Calciumphosphate)], L-Arginin, Speisesalz, L-Leucin 0.2%, Süßungsmittel (Sucralose), L-Isoleucin 0.1%, L-Valin 0.1%.Raspberry Cheesecake: Molkenproteine (Konzentrat, Isolat), L-Glutamin, Verdickungsmittel (Cellulosegummi), Kokosfett-Zubereitung [teilweise hydriertes Kokosfett, Magermilchpulver, Emulgator (E471,E472a), Glukosesirup, Saccharose, Milcheiweiß, Stabilisator (Kaliumphosphat), Trennmittel (Calciumphosphat)], L-Arginin, Aromen, Säuerungsmittel (Zitronensäure), Speisesalz, L-Leucin, Süßungsmittel (Sucralose), L-Isoleucin, L-Valin, Farbstoffe (Allurarot AC*, Indigotin).",Option wählen…,"Unser Preis:                                                
                        45,00 €"
1203,100% Pure Whey (1000g),4.0,"Banane: Molkenproteine (Konzentrat, Isolat) Füllmittel für Cremigkeit [teilweise hydriertes Kokosfett, Magermilchpulver, Emulgator (E471, E472a), Glukosesirup, Saccharose, Milchprotein, Stabilisator (Kaliumphosphat),Trennmittel(Calciumphosphat)], L-Glutamin, Aromen, Verdickungsmittel (Cellulosegummi), L-Arginin, Säuerungsmittel (Zitronensäure), L-Leucin, Speisesalz, Süßungsmittel (Sucralose), L-Isoleucin, L-Valin, Farbstoffe (Tartrazin)*.*Es kann die Aktivität und Aufmerksamkeit bei Kindern beeinträchtigen.Bourbon Vanilla: Molkenproteine (Konzentrat, Isolat), L-Glutamin, Aroma, Verdickungsmittel (Cellulosegummi), Füllmittel für Cremigkeit [teilweise hydriertes Kokosfett, Magermilchpulver, Emulgator (E471, E472a), Glukosesirup, Saccharose, Milchweiß, Stabilisator (Kaliumphosphat),Trennmittel(Calciumphosphat)], L-Arginin, L-Leucin, Kochsalz, L-Isoleucin, L-Valin, Süßstoff (Sucralose), Farbstoff (Tartrazin)*.*Es kann die Aktivität und Aufmerksamkeit bei Kindern beeinträchtigen.Caramel Cappuccino: Instant-Molkenproteine 87% {Molkenproteinkonzentrat [Emulgator: Lecithine], Molkenproteinisolat [Emulgator: Lecithine (Soja)]},L-Glutamin 4,7%, fettarmes Kakaopulver, Aromen, L-Arginin, Instantkaffee 1%, Verdickungsmittel (Cellulosegummi), Speisesalz, L-Leucin 0,2%, Süßungsmittel (Sucralose), L-Isoleucin 0,1%, L-Valin 0,1%, Bromelain-Pulver 0,04%.Chocolate: Instant-Molkenproteine 84% {Molkenproteinkonzentrat [Emulgator: Lecithine], Molkenproteinisolat [Emulgator: Lecithine (Soja)]}, fettarmes Kakaopulver, LGlutamin 4,6%, Aromen, Verdickungsmittel (Cellulosegummi), L-Arginin, Speisesalz, L-Leucin 0,2%, Süßungsmittel (Sucralose), L-Isoleucin 0,1%, L-Valin 0,1%, Bromelain-Pulver 0,04%.Chocolate Peanut Butter: Molkenproteine 87% {Molkenproteinkonzentrat, Molkenproteinisolat [Molkenproteinisolat, Emulgator: Lecithine (Soja)]}, L-Glutamin 2.8%, Aromen, fettarmes Kakaopulver, Farbstoff (Ammoniak-Zuckerkulör), Kokosfett-Zubereitung [teilweise gehärtetes Kokosfett, Magermilchpulver, Emulgatoren (E471, E472a), Glukosesirup, Saccharose, milcheiweiß, Stabilisator (Kaliumphosphate), Trennmittel (Calciumphosphate)], L-Arginin, Speisesalz, Verdickungsmittel (Cellulosegummi), L-Leucin 0.2%, Emulgator: Lecithine (Soja), Süßungsmittel (Sucralose), L-Isoleucin 0.1%, L-Valin 0.1%.Cinnamon Roll: Molkenproteine 89% {Molkenproteinkonzentrat, Molkenproteinisolat [Molkenproteinisolat, Emulgator: Lecithine (Soja)]}, L-Glutamin 2.9%, Zimt 2%, Aromen, Kokosfett-Zubereitung [teilweise hydriertes Kokosfett, Magermilchpulver, Emulgatoren (E471, E472a), Glukosesirup, Saccharose, Milcheiweiß, Stabilisator (Kaliumphosphate),Trennmittel (Calciumphosphate)], L-Arginin, Verdickungsmittel (Cellulosegummi), Emulgator: Lecithine (Soja), Speisesalz, L-Leucin 0.2%, Süßungsmittel (Sucralose), L-Isoleucin 0.1%, L-Valin 0.1%, Farbstoff (Tartrazin*).* Tartrazin, Allurarot AC: kann die Aktivitat und Aufmerksamkeit bei Kindern beeintrachtigen.Cookies & Cream: Instant-Molkenproteine 90% {Molkenproteinkonzentrat  [Emulgator: Lecithine], Molkenproteinisolat [Emulgator: Lecithine (Soja)]}, L-Glutamin 2,9%, Aromen, Schokoladenpulver [Kakaomasse, Kakaobutter, fettarmes Kakaopulver, Emulgator: Lecithine (Soja), Aroma], L-Arginin, Verdickungsmittel (Cellulosegummi), Zimt, Speisesalz, L-Leucin 0,2%, L-Isoleucin 0,1%, L-Valin 0,1%, Süßungsmittel (Sucralose), Bromelain-Pulver 0,04%.Hazelnut: Molkenproteine (Konzentrat, Isolat), fettarmes Kakaopulver, L-Glutamine, Verdickungsmittel (Cellulosegummi), Aromen, L-Arginin, Füllmittel für Cremigkeit [teilweis hydriertes Kokosfett, Magermilchpulver, Emulgatoren (E471, E472a), Glukosesirup, Saccharose, Milchprotein, Stabilisator (Kaliumphosphaten), Trennmittel (Calciumphosphate)], Speisesalz, Emulgator: Lecithine (Soja), L-Leucin, L-Isoleucin, L-Valin, Süßungsmittel (Sucralose).Sour Cherry Yoghurt: Molkenproteine 89% (Konzentrat, Isolat), Füllmittel für Cremigkeit [teilweise hydriertes Kokosfett, Magermilchpulver, Emulgator (E471, E472a), Glukosesirup, Saccharose, Milchprotein, Stabilisator (Kaliumphosphat),Trennmittel(Calciumphosphat)],L-Glutamin 2,9%, Aromen, Verdickungsmittel (Cellulosegummi), Säuerungsmittel (Zitronensäure), L-Arginin, Emulgator: Lecithin (Soja), Speisesalz, L-Leucin 0,2%, Süßungsmittel (Sucralose), L-Isoleucin 0,1%, L-Valin 0,1%, Farbstoffe (Allurarot AC*, Indigotin).*Es kann die Aktivität und Aufmerksamkeit bei Kindern beeinträchtigen.Rice Pudding: Molkenproteine 90% {Molkenproteinkonzentrat, Molkenproteinisolat [Molkenproteinisolat, Emulgator: Lecithine (Soja)]}, L-Glutamin 2.9%, Verdickungsmittel (Cellulosegummi), Aromen, Kokosfett-Zubereitung [teilweise gehärtetes Kokosfett, Magermilchpulver, Emulgatoren (E471, E472a), Glukosesirup, Saccharose, Milcheiweis, Stabilisator (Kaliumphosphate), Trennmittel (Calciumphosphate)], L-Arginin, Speisesalz, L-Leucin 0.2%, Süßungsmittel (Sucralose), L-Isoleucin 0.1%, L-Valin 0.1%.Raspberry Cheesecake: Molkenproteine (Konzentrat, Isolat), L-Glutamin, Verdickungsmittel (Cellulosegummi), Kokosfett-Zubereitung [teilweise hydriertes Kokosfett, Magermilchpulver, Emulgator (E471,E472a), Glukosesirup, Saccharose, Milcheiweiß, Stabilisator (Kaliumphosphat), Trennmittel (Calciumphosphat)], L-Arginin, Aromen, Säuerungsmittel (Zitronensäure), Speisesalz, L-Leucin, Süßungsmittel (Sucralose), L-Isoleucin, L-Valin, Farbstoffe (Allurarot AC*, Indigotin).",Option wählen…,"Unser Preis:                                                
                        45,00 €"
1204,,,,Option wählen…,
1205,,,,Option wählen…,
1206,,,,Option wählen…,
1207,,,,Option wählen…,
1208,,,,Option wählen…,
1209,,,,Option wählen…,
1210,,,,Option wählen…,
1211,,,,Option wählen…,
1212,Black Blood CAF+ (300g),5.0,"Blue Grape: Black Blood NO Complex 63% [L-Arginin-alpha- Ketoglutarat, Beta-Alanine, Citrullin Malat, (L-Citrullin, Apfelsäure)], ZMB Complex (Magnesiumsalze der Zitronensäure, Zinkoxid, Pyridoxinhydrochlorid), Black Caffeine Matrix 8,8% [Schwarzer Tee Extrakt, Koffein], Aromen, Verdickungsmittel (Xanthan), Süßungsmittel (Sucralose, Acesulfam K), Trennmittel (Siliciumdioxid), Säureregulator (Natriumcarbonate), Farbstoff (Brilliantschwarz PN), Nicotinsäure.Blueberry: Black Blood NO Complex 63% [L-Arginin-alpha- Ketoglutarat, Beta-Alanine, Citrullin Malat, (L-Citrullin, Apfelsäure)], ZMB Complex (Magnesiumsalze der Zitronensäure, Zinkoxid, Pyridoxinhydrochlorid), Black Caffeine Matrix 8,8% [Schwarzer Tee Extrakt, Koffein], Aromen, Verdickungsmittel (Xanthan), Süßungsmittel (Sucralose, Acesulfam K), Trennmittel (Siliciumdioxid), Säureregulator (Natriumcarbonate), Farbstoff (Brilliantschwarz PN), Nicotinsäure.Cola: Black Blood NO Complex 63% [L-Arginin-alpha-Ketoglutarat, Beta-Alanine, Citrullin-Malat, (L-Citrullin, Apfelsäure)], ZMB Complex (Magnesiumsalze der Zitronensäure, Zinkoxid, Pyridoxinhydrochlorid), Aromen, Black Caffeine Matrix 8,8% [Schwarzer Tee Extrakt, Koffein], Verdickungsmittel (Xanthan), Süßungsmittel (Sucralose, Acesulfam K), Trennmittel (Siliciumdioxid), Säureregulator (Natriumcarbonate), Farbstoff (Brilliantschwarz PN), Nicotinsäure.",Option wählen…,"25,99 €"
1213,Black Blood CAF+ (300g),5.0,"Blue Grape: Black Blood NO Complex 63% [L-Arginin-alpha- Ketoglutarat, Beta-Alanine, Citrullin Malat, (L-Citrullin, Apfelsäure)], ZMB Complex (Magnesiumsalze der Zitronensäure, Zinkoxid, Pyridoxinhydrochlorid), Black Caffeine Matrix 8,8% [Schwarzer Tee Extrakt, Koffein], Aromen, Verdickungsmittel (Xanthan), Süßungsmittel (Sucralose, Acesulfam K), Trennmittel (Siliciumdioxid), Säureregulator (Natriumcarbonate), Farbstoff (Brilliantschwarz PN), Nicotinsäure.Blueberry: Black Blood NO Complex 63% [L-Arginin-alpha- Ketoglutarat, Beta-Alanine, Citrullin Malat, (L-Citrullin, Apfelsäure)], ZMB Complex (Magnesiumsalze der Zitronensäure, Zinkoxid, Pyridoxinhydrochlorid), Black Caffeine Matrix 8,8% [Schwarzer Tee Extrakt, Koffein], Aromen, Verdickungsmittel (Xanthan), Süßungsmittel (Sucralose, Acesulfam K), Trennmittel (Siliciumdioxid), Säureregulator (Natriumcarbonate), Farbstoff (Brilliantschwarz PN), Nicotinsäure.Cola: Black Blood NO Complex 63% [L-Arginin-alpha-Ketoglutarat, Beta-Alanine, Citrullin-Malat, (L-Citrullin, Apfelsäure)], ZMB Complex (Magnesiumsalze der Zitronensäure, Zinkoxid, Pyridoxinhydrochlorid), Aromen, Black Caffeine Matrix 8,8% [Schwarzer Tee Extrakt, Koffein], Verdickungsmittel (Xanthan), Süßungsmittel (Sucralose, Acesulfam K), Trennmittel (Siliciumdioxid), Säureregulator (Natriumcarbonate), Farbstoff (Brilliantschwarz PN), Nicotinsäure.",Option wählen…,"25,99 €"
1214,,,,Option wählen…,
1215,,,,Option wählen…,
1216,,,,Option wählen…,
1217,,,,Option wählen…,
1218,,,,Option wählen…,
1219,,,,Option wählen…,
1220,,,,Option wählen…,
1221,,,,Option wählen…,
1222,,,,Option wählen…,
1223,,,,Option wählen…,
1224,,,,Option wählen…,
1225,,,,Option wählen…,
1226,Protein Layer (18x50g),4.5,"Peanut Caramel: 23% Milchschokolade mit Süßungsmittel (Süßungsmittel Maltit, Kakaobutter, Milchpulver, Kakaomasse, Emulgator Sojalecithine, Aroma), Feuchthaltemittel Glycerin, Calcium-Caseinat, Molkenprotein-Isolat, Wasser, 5% Erdnüsse, weiße Schokolade mit Süßungsmittel (Süßungsmittel Maltit, Kakaobutter, Milchpulver, Emulgator Sojalecithine, Aroma), Isomalto-Oligosaccharide, Palmfett, 2% Erdnusspaste, Kakao Pulver, Aroma, Süßungsmittel (Sucralose, Acesulfam-K).Cookies & Cream: 23% Milchschokolade mit Süßungsmittel (Süßungsmittel Maltit, Kakaobutter, Milchpulver, Kakaomasse, Emulgator Sojalecithine, Aroma), Feuchthaltemittel Glycerin, Calcium-Caseinat, Molkenprotein-Isolat, Wasser, 5% Erdnüsse, weiße Schokolade mit Süßungsmittel (Süßungsmittel Maltit, Kakaobutter, Milchpulver, Emulgator Sojalecithine, Aroma), Isomalto-Oligosaccharide, Palmfett, 2% Erdnusspaste, Kakao Pulver, Aroma, Süßungsmittel (Sucralose, Acesulfam-K).White Chocolate Strawberry: 37% weiße Schokolade mit Süßungsmittel (Süßungsmittel Maltit, Kakaobutter, Vollmilchpulver, Emulgator Sojalecithine, natürliches Aroma), Milchprotein, Kollagenhydrolysat, Feuchthaltemittel Glycerin, Isomalto-Oligosaccharide, Wasser, Molkenprotein Crispies (Molkenprotein, Reismehl, Emulgator Sojalecithine), Palmfett, natürliches Aroma, Säuerungsmittel Citronensäure, Aroma, Rote Bete Saft Pulver (Rote Bete, Maltodextrin), Süßungsmittel Sucralose.",Option wählen…,"29,99 €"
1227,Protein Layer (18x50g),4.5,"Peanut Caramel: 23% Milchschokolade mit Süßungsmittel (Süßungsmittel Maltit, Kakaobutter, Milchpulver, Kakaomasse, Emulgator Sojalecithine, Aroma), Feuchthaltemittel Glycerin, Calcium-Caseinat, Molkenprotein-Isolat, Wasser, 5% Erdnüsse, weiße Schokolade mit Süßungsmittel (Süßungsmittel Maltit, Kakaobutter, Milchpulver, Emulgator Sojalecithine, Aroma), Isomalto-Oligosaccharide, Palmfett, 2% Erdnusspaste, Kakao Pulver, Aroma, Süßungsmittel (Sucralose, Acesulfam-K).Cookies & Cream: 23% Milchschokolade mit Süßungsmittel (Süßungsmittel Maltit, Kakaobutter, Milchpulver, Kakaomasse, Emulgator Sojalecithine, Aroma), Feuchthaltemittel Glycerin, Calcium-Caseinat, Molkenprotein-Isolat, Wasser, 5% Erdnüsse, weiße Schokolade mit Süßungsmittel (Süßungsmittel Maltit, Kakaobutter, Milchpulver, Emulgator Sojalecithine, Aroma), Isomalto-Oligosaccharide, Palmfett, 2% Erdnusspaste, Kakao Pulver, Aroma, Süßungsmittel (Sucralose, Acesulfam-K).White Chocolate Strawberry: 37% weiße Schokolade mit Süßungsmittel (Süßungsmittel Maltit, Kakaobutter, Vollmilchpulver, Emulgator Sojalecithine, natürliches Aroma), Milchprotein, Kollagenhydrolysat, Feuchthaltemittel Glycerin, Isomalto-Oligosaccharide, Wasser, Molkenprotein Crispies (Molkenprotein, Reismehl, Emulgator Sojalecithine), Palmfett, natürliches Aroma, Säuerungsmittel Citronensäure, Aroma, Rote Bete Saft Pulver (Rote Bete, Maltodextrin), Süßungsmittel Sucralose.",Option wählen…,"29,99 €"
1228,Mammoth Mass (6800g),4.6,"Banana: Kohlenhydratmischung (Maltodextrin‌, Haferfaser‌, Süßkartoffelpulver‌,Quinoa Pulver)‌, Proteinkomplex (Molkenproteinkonzentrat‌, Molkenproteinisolat‌, Mizellares Kasein‌, CalciumCaseinat)‌, Mammoth Aminokomplex (L-Glycine‌, L-Glutamin‌, L-Leucin‌, L-Isoleucin‌, L-Valin)‌, Sonnenblumenöl Pulver ‌, MittelkettigeTriglyceride (Kokosnuss Öl)‌, Trennmittel: Tricalcium Phosphat‌, natürlicheund künstliche Aromen‌, Salz [0 g]‌, Süßungsmittel: Acesulfam Kalium‌, Süßungsmittel: Sucralose‌, Emulgator: Sojalecithin‌, Enzym protease.Cookies & Cream: Kohlenhydratmischung (Maltodextrin‌, Haferfaser‌, Süßkartoffelstärke‌, Quinoa Mehl)‌, ProteinKomplex (Molkenproteinkonzentrat‌, Molkenproteinisolat(MILCH)‌, Mizellares Kasein‌, Calcium Caseinat)‌, Mammoth AmnoKomplex (Glycin‌, Glutamin‌, L-Leucin‌, L-Isoleucin‌, L-Valin)‌, natürliche und künstliche Aromen‌, SonnenblumenölPulver‌, Mittelkettige Triglyceride (Kokos)‌, Trennmittel: Tricalcium Phosphat (wasserfrei) , Süßungsmittel: Acesulfam Kalium‌, Süßungsmittel: Sucralose‌, Enzym protease.Strawberry: Kohlenhydratmischung (Maltodextrin‌, Haferflocken‌, Süßkartoffel‌,Quinoa)‌, Proteinkomplex (Molkenproteinkonzentrat‌,Molkenproteinisolat‌, Mizellares Kasein‌, CalciumCaseinat)‌, Mammoth Aminokomplex (Glycin‌, L-Glutamin‌, L-Leucin‌, L-Isoleucin‌, L-Valin)‌, Sonnenblumenöl Pulver , Kokosnuss Öl Pulver (Mittelkettige Triglyceride)‌, Trennmittel: Tricalcium Phosphat‌, natürliche und künstliche Aromen‌, Säuerungsmittel: Zitronensäure‌, Salz [0 g]‌, Süßungsmittel: Acesulfam Kalium‌, Süßungsmittel: Sucralose‌, Hydro-Zyme‌, Verdauungsenzymkomplex‌, Farbstoffe: Rote Beete Pulver.",Option wählen…,"69,99 €"
1229,Mammoth Mass (6800g),4.6,"Banana: Kohlenhydratmischung (Maltodextrin‌, Haferfaser‌, Süßkartoffelpulver‌,Quinoa Pulver)‌, Proteinkomplex (Molkenproteinkonzentrat‌, Molkenproteinisolat‌, Mizellares Kasein‌, CalciumCaseinat)‌, Mammoth Aminokomplex (L-Glycine‌, L-Glutamin‌, L-Leucin‌, L-Isoleucin‌, L-Valin)‌, Sonnenblumenöl Pulver ‌, MittelkettigeTriglyceride (Kokosnuss Öl)‌, Trennmittel: Tricalcium Phosphat‌, natürlicheund künstliche Aromen‌, Salz [0 g]‌, Süßungsmittel: Acesulfam Kalium‌, Süßungsmittel: Sucralose‌, Emulgator: Sojalecithin‌, Enzym protease.Cookies & Cream: Kohlenhydratmischung (Maltodextrin‌, Haferfaser‌, Süßkartoffelstärke‌, Quinoa Mehl)‌, ProteinKomplex (Molkenproteinkonzentrat‌, Molkenproteinisolat(MILCH)‌, Mizellares Kasein‌, Calcium Caseinat)‌, Mammoth AmnoKomplex (Glycin‌, Glutamin‌, L-Leucin‌, L-Isoleucin‌, L-Valin)‌, natürliche und künstliche Aromen‌, SonnenblumenölPulver‌, Mittelkettige Triglyceride (Kokos)‌, Trennmittel: Tricalcium Phosphat (wasserfrei) , Süßungsmittel: Acesulfam Kalium‌, Süßungsmittel: Sucralose‌, Enzym protease.Strawberry: Kohlenhydratmischung (Maltodextrin‌, Haferflocken‌, Süßkartoffel‌,Quinoa)‌, Proteinkomplex (Molkenproteinkonzentrat‌,Molkenproteinisolat‌, Mizellares Kasein‌, CalciumCaseinat)‌, Mammoth Aminokomplex (Glycin‌, L-Glutamin‌, L-Leucin‌, L-Isoleucin‌, L-Valin)‌, Sonnenblumenöl Pulver , Kokosnuss Öl Pulver (Mittelkettige Triglyceride)‌, Trennmittel: Tricalcium Phosphat‌, natürliche und künstliche Aromen‌, Säuerungsmittel: Zitronensäure‌, Salz [0 g]‌, Süßungsmittel: Acesulfam Kalium‌, Süßungsmittel: Sucralose‌, Hydro-Zyme‌, Verdauungsenzymkomplex‌, Farbstoffe: Rote Beete Pulver.",Option wählen…,"69,99 €"
1230,,,,Option wählen…,
1231,,,,Option wählen…,
1232,,,,Option wählen…,
1233,,,,Option wählen…,
1234,,,,Option wählen…,
1235,,,,Option wählen…,
1236,,,,Option wählen…,
1237,,,,Option wählen…,
1238,,,,Option wählen…,
1239,,,,Option wählen…,
1240,,,,Option wählen…,
1241,,,,Option wählen…,
1242,,,,Option wählen…,
1243,,,,Option wählen…,
1244,,,,Option wählen…,
1245,,,,Option wählen…,
1246,,,,Option wählen…,
1247,,,,Option wählen…,
